# Angular frequency =   1.40000000e+13 
 -1   1   6.459519e+08   0.000000e+00   0.000000e+00   8   2.160457e+04   0.000000e+00   0.000000e+00   1.922259e-01 
 -1   1   9.376231e+08   0.000000e+00   0.000000e+00   7   1.489907e+04   0.000000e+00   0.000000e+00   5.845445e-01 
 -1   1   2.500254e+09   0.000000e+00   0.000000e+00   2   6.731421e+03   0.000000e+00   0.000000e+00   3.415533e-06 
 -1   1   2.500436e+09   0.000000e+00   0.000000e+00   1   6.732089e+03   0.000000e+00   0.000000e+00   9.999823e-01 
 -1   1   1.846288e+09   0.000000e+00   0.000000e+00   3   2.985183e+03   0.000000e+00   0.000000e+00   9.999404e-01 
 -1   1   1.846192e+09   0.000000e+00   0.000000e+00   4   2.984912e+03   0.000000e+00   0.000000e+00   3.493861e-05 
 -1   1   1.667776e+09   0.000000e+00   0.000000e+00   5   1.011342e+04   0.000000e+00   0.000000e+00   2.222075e-05 
 -1   1   1.667743e+09   0.000000e+00   0.000000e+00   6   1.011316e+04   0.000000e+00   0.000000e+00   1.556626e-01 
  1  -1  -9.459816e+08   0.000000e+00   0.000000e+00   3  -1.475946e+04   0.000000e+00   0.000000e+00   5.845447e-01 
  1  -1  -6.649546e+08   0.000000e+00   0.000000e+00   4  -2.100964e+04   0.000000e+00   0.000000e+00   1.922257e-01 
  1  -1  -2.015389e+09   0.000000e+00   0.000000e+00   1  -1.054936e+04   0.000000e+00   0.000000e+00   1.556654e-01 
  1  -1  -2.015388e+09   0.000000e+00   0.000000e+00   2  -1.054939e+04   0.000000e+00   0.000000e+00   2.548455e-05 
